ID,Year,Player,Pos,Height,Experience,Weight,BMI,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,blanl,OWS,DWS,WS,WS/48,blank2,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,AST/TOV,STL/TOV,TOV,PF,PTS
22981,2015,Norris Cole,PG,185,3,78.75,23.00949598,26,TOT,75,25,1831,10.9,0.483,0.315,0.145,0.9,9.3,5.1,22.2,1.6,0.7,14.3,17.5,,0.4,1,1.4,0.036,,-1.5,-1.5,-3,-0.5,230,558,0.412,55,176,0.313,175,382,0.458,0.461,58,81,0.716,13,146,159,255,57,15,2.58,0.58,99,124,573
23234,2015,O.J. Mayo,SG,192.5,6,94.5,25.50177096,27,MIL,71,15,1697,13.5,0.529,0.395,0.198,2,10.5,6.3,19.4,1.7,0.9,14.4,23.6,,0.9,1.9,2.8,0.079,,0,-1.3,-1.3,0.3,296,701,0.422,99,277,0.357,197,424,0.465,0.493,115,139,0.827,30,157,187,197,57,18,1.54,0.45,128,165,806
23198,2015,Ognjen Kuzmic,C,190,R,94.5,26.17728532,24,GSW,16,0,72,12.9,0.727,0,0.333,10.8,14.5,12.7,11.1,1.4,1,26.7,11.3,,0.2,0.1,0.3,0.171,,-0.3,1,0.8,0.1,8,12,0.667,0,0,,8,12,0.667,0.667,4,4,1,7,10,17,6,2,1,2,1.5,5,13,20
22892,2015,Omer Asik,C,210,4,114.75,26.02040816,28,NOP,76,76,1982,15.5,0.545,0,0.546,14,28.8,21.4,5.4,0.8,2.1,15.7,14,,2.8,2.2,5,0.12,,-1.3,0.6,-0.7,0.6,213,412,0.517,0,0,,213,412,0.517,0.517,131,225,0.582,244,504,748,72,29,54,0.76,0.31,95,144,557
22969,2015,Omri Casspi,SF,202.5,5,101.25,24.69135802,26,SAC,67,19,1416,14.4,0.58,0.204,0.447,4.5,15.9,10.4,11.8,1.1,0.5,14.7,18.7,,2,0.6,2.7,0.091,,0,-1.3,-1.3,0.3,209,427,0.489,35,87,0.402,174,340,0.512,0.53,140,191,0.733,54,206,260,102,31,9,1.16,0.35,88,107,593
23329,2015,Otto Porter,SF,,,,,21,WAS,74,13,1432,11.6,0.523,0.266,0.202,5.6,11.6,8.7,6.8,1.6,1.7,10.9,15.1,,1,1.8,2.7,0.092,,-1.4,0.9,-0.4,0.6,176,391,0.45,35,104,0.337,141,287,0.491,0.495,58,79,0.734,70,151,221,65,44,30,1.16,0.47,52,97,445
23107,2015,P.J. Hairston,SG,195,R,103.5,27.21893491,22,CHO,45,2,687,9,0.446,0.606,0.134,3.4,11.5,7.4,5.1,1.6,1.5,7.2,20.4,,-0.5,0.8,0.3,0.022,,-2.2,-1.3,-3.5,-0.3,87,269,0.323,49,163,0.301,38,106,0.358,0.414,31,36,0.861,22,70,92,21,21,13,0.96,0.96,22,61,254
23454,2015,P.J. Tucker,SF,,,,,29,PHO,78,63,2383,12.5,0.541,0.423,0.24,5.2,18,11.5,7.4,2.2,0.7,12.7,13.9,,2.2,2.7,4.9,0.098,,-0.2,1.4,1.2,1.9,261,596,0.438,87,252,0.345,174,344,0.506,0.511,104,143,0.727,114,388,502,122,107,23,1.27,1.12,96,179,713
23339,2015,Pablo Prigioni,PG,187.5,2,83.25,23.68,37,TOT,67,3,1197,12.2,0.557,0.728,0.18,2.8,8.6,5.7,21.5,3.4,0.1,20.1,11.6,,1.3,1,2.3,0.092,,0,-0.5,-0.5,0.5,91,228,0.399,57,166,0.343,34,62,0.548,0.524,35,41,0.854,30,89,119,171,79,1,2.76,1.27,62,88,274
22918,2015,Patrick Beverley,PG,182.5,2,83.25,24.99530869,26,HOU,56,55,1727,11.3,0.509,0.607,0.113,4.3,10.8,7.6,17.2,1.7,1,12.9,16.1,,1.7,1.8,3.5,0.096,,0.5,0.3,0.8,1.2,204,532,0.383,115,323,0.356,89,209,0.426,0.492,45,60,0.75,67,170,237,192,59,23,2.31,0.71,83,182,568
22974,2015,Patrick Christopher,SG,192.5,R,94.05,25.38033395,26,UTA,4,1,29,-2.6,0.25,0.333,0,8,15.9,12,0,1.8,0,7.7,20.6,,-0.1,0,-0.1,-0.15,,-10.6,-5.7,-16.3,-0.1,3,12,0.25,0,4,0,3,8,0.375,0.25,0,0,,2,4,6,0,1,0,0,1,1,6,6
23311,2015,Patrick Patterson,PF,,,,,25,TOR,81,4,2156,14.6,0.568,0.529,0.15,6.8,16.3,11.6,10.7,1.4,1.6,8.7,13.1,,4.4,1.7,6.1,0.137,,2.5,0.7,3.2,2.8,240,535,0.449,105,283,0.371,135,252,0.536,0.547,63,80,0.788,127,306,433,155,60,44,2.87,1.11,54,149,648
23262,2015,Patty Mills,PG,180,5,83.25,25.69444444,26,SAS,51,0,801,13,0.496,0.542,0.119,3,7.5,5.3,16.9,1.8,0.2,9,22.1,,0.6,0.9,1.4,0.087,,1,-1.8,-0.7,0.3,128,336,0.381,62,182,0.341,66,154,0.429,0.473,33,40,0.825,21,54,75,87,28,2,2.49,0.8,35,58,351
23074,2015,Pau Gasol,PF,210,13,112.5,25.51020408,34,CHI,78,78,2681,22.7,0.55,0.023,0.317,9.2,27.6,18.6,14.4,0.5,4,10.7,24.7,,6,4.4,10.4,0.187,,0.7,2.1,2.8,3.2,570,1153,0.494,12,26,0.462,558,1127,0.495,0.5,294,366,0.803,220,699,919,210,25,147,1.33,0.16,158,147,1446
23079,2015,Paul George,SF,202.5,4,99,24.14266118,24,IND,6,0,91,13,0.492,0.449,0.224,4.9,21.7,13.4,11.8,2.8,0.9,18.2,32.8,,-0.2,0.2,0,-0.008,,-2.7,-0.7,-3.3,0,18,49,0.367,9,22,0.409,9,27,0.333,0.459,8,11,0.727,4,18,22,6,5,1,0.5,0.42,12,11,53
23264,2015,Paul Millsap,PF,200,8,110.7,27.675,29,ATL,73,73,2390,20,0.565,0.232,0.362,6.9,20,13.6,15.4,2.8,2.4,13.3,23.8,,4,4.3,8.3,0.166,,1.6,2.6,4.2,3.7,443,930,0.476,77,216,0.356,366,714,0.513,0.518,255,337,0.757,139,431,570,223,130,69,1.34,0.78,166,201,1218
23321,2015,Paul Pierce,SF,197.5,16,105.75,27.1110399,37,WAS,73,73,1914,15.2,0.58,0.462,0.32,2.7,14.3,8.7,11.9,1.2,1,10.9,19.9,,3.2,2.3,5.5,0.138,,1.7,-0.2,1.5,1.7,293,656,0.447,118,303,0.389,175,353,0.496,0.537,164,210,0.781,45,249,294,144,46,24,1.57,0.5,92,160,868
22889,2015,Pero Antic,C,207.5,1,117,27.17375526,32,ATL,63,3,1037,9.5,0.508,0.584,0.416,6.6,14,10.4,6.9,0.9,1.1,12.3,17.6,,0.5,1,1.5,0.07,,-1.3,-1.4,-2.7,-0.2,108,296,0.365,52,173,0.301,56,123,0.455,0.453,88,123,0.715,58,131,189,49,18,14,1,0.37,49,132,356
23178,2015,Perry Jones,SF,207.5,2,105.75,24.56089418,23,OKC,43,13,631,6.9,0.459,0.326,0.201,1,11.7,6.5,4.2,1.4,1,10.7,15.3,,-0.3,0.5,0.2,0.015,,-4.2,-1.2,-5.4,-0.5,73,184,0.397,14,60,0.233,59,124,0.476,0.435,24,37,0.649,6,70,76,18,17,8,0.75,0.71,24,50,184
23333,2015,Phil Pressey,PG,177.5,1,78.75,24.99504067,23,BOS,50,0,600,11.8,0.453,0.374,0.282,2.3,12.4,7.3,28,2.5,0.8,17.3,17.3,,0,0.7,0.8,0.06,,-2.3,0,-2.2,0,64,174,0.368,16,65,0.246,48,109,0.44,0.414,33,49,0.673,13,67,80,117,30,6,2.85,0.73,41,54,177
22865,2015,Quincy Acy,PF,197.5,2,108,27.68787053,24,NYK,68,22,1287,11.9,0.533,0.181,0.293,6.9,20.5,13.5,8.7,1.1,1.4,13.8,15.5,,1,0.7,1.7,0.063,,-2.3,-0.8,-3.1,-0.3,152,331,0.459,18,60,0.3,134,271,0.494,0.486,76,97,0.784,79,222,301,68,27,22,1.13,0.45,60,147,398
23259,2015,Quincy Miller,PF,210,12,120.6,27.34693878,22,TOT,10,0,119,7.4,0.338,0.474,0.289,3.7,14.9,9.4,9.8,3,3.3,10.5,17.8,,-0.2,0.2,-0.1,-0.03,,-5,1.3,-3.7,-0.1,9,38,0.237,3,18,0.167,6,20,0.3,0.276,8,11,0.727,4,16,20,8,7,5,0.2,0.2,5,9,29
23326,2015,Quincy Pondexter,SF-SG,197.5,4,99,25.38054799,26,TOT,75,30,1793,9.9,0.55,0.546,0.215,3.4,9,6.2,7.7,0.6,1,9.4,13.8,,2.1,0.8,2.9,0.078,,0.5,-1.1,-0.7,0.6,188,447,0.421,91,244,0.373,97,203,0.478,0.522,71,96,0.74,53,142,195,94,19,24,1.84,0.37,51,150,538
23370,2015,Rajon Rondo,PG,190,6,96.75,26.80055402,28,TOT,68,68,2018,13.5,0.448,0.133,0.121,3.9,16.4,10.1,39.3,2.3,0.3,23.6,19.5,,-0.7,2.3,1.6,0.037,,-1.6,1.1,-0.5,0.8,275,645,0.426,27,86,0.314,248,559,0.444,0.447,31,78,0.397,73,300,373,538,91,7,1.88,0.41,210,153,608
23387,2015,Ramon Sessions,PG,187.5,7,85.5,24.32,28,TOT,64,10,1188,11.1,0.49,0.18,0.518,2.3,11.2,6.9,23,1.2,0,17.3,18.7,,0.4,0.7,1.1,0.044,,-2.3,-1.6,-3.9,-0.6,125,334,0.374,19,60,0.317,106,274,0.387,0.403,133,173,0.769,23,121,144,182,29,0,2.12,0.34,86,73,402
23059,2015,Randy Foye,SG,190,8,95.85,26.55124654,31,DEN,50,21,1087,11,0.51,0.654,0.137,0.9,7.8,4.2,17,1.6,0.8,12.3,19.3,,0.6,0.4,1,0.045,,0.7,-1.8,-1.1,0.2,148,402,0.368,94,263,0.357,54,139,0.388,0.485,45,55,0.818,9,76,85,119,34,11,1.98,0.57,60,97,435
22953,2015,Rasual Butler,SF,197.5,11,96.75,24.80371735,35,WAS,75,1,1505,11.4,0.531,0.455,0.13,2.1,12.4,7.4,6.5,1,1.2,8.1,17.9,,1,1.6,2.6,0.084,,-0.8,-0.8,-1.7,0.1,218,517,0.422,91,235,0.387,127,282,0.45,0.51,53,67,0.791,27,170,197,63,29,22,1.31,0.6,48,98,580
23237,2015,Ray McCallum,PG,187.5,1,85.5,24.32,23,SAC,68,30,1436,12.5,0.496,0.236,0.179,4.3,9.8,7.1,21.3,1.6,0.6,14.4,18.2,,0.8,0.5,1.4,0.045,,-0.4,-1.3,-1.7,0.1,206,470,0.438,34,111,0.306,172,359,0.479,0.474,57,84,0.679,52,128,180,188,45,11,2.21,0.53,85,92,503
23056,2015,Raymond Felton,PG,182.5,9,92.25,27.69750422,30,DAL,29,3,281,12.4,0.48,0.321,0.142,0.8,9.4,5.1,21.9,2,1.2,13.8,20.7,,0,0.2,0.2,0.039,,-1.8,-1.3,-3,-0.1,43,106,0.406,10,34,0.294,33,72,0.458,0.453,12,15,0.8,2,24,26,41,11,4,2.28,0.61,18,17,108
22946,2015,Reggie Bullock,SF,197.5,1,92.25,23.65005608,23,TOT,36,2,338,6.2,0.466,0.657,0.129,0.3,16,8.3,3.2,1.5,0.9,9.8,10.9,,-0.2,0.3,0.1,0.019,,-3.6,-0.4,-4,-0.2,24,70,0.343,15,46,0.326,9,24,0.375,0.45,6,9,0.667,1,49,50,8,10,4,1,1.25,8,19,69
23049,2015,Reggie Evans,PF,200,12,110.25,27.5625,34,SAC,47,7,764,11.7,0.49,0.015,0.708,14.9,29,22.2,6.1,1.4,0.5,20,13,,0.4,0.8,1.2,0.074,,-2.7,0,-2.7,-0.1,58,137,0.423,0,2,0,58,135,0.43,0.423,60,97,0.619,97,202,299,32,22,5,0.71,0.49,45,91,176
23150,2015,Reggie Jackson,PG,187.5,3,93.6,26.624,24,TOT,77,40,2268,17.2,0.511,0.242,0.219,2.6,12.9,7.8,34.8,1.4,0.3,14.6,24.6,,3.3,1.7,4.9,0.104,,1.9,-1.2,0.8,1.6,432,996,0.434,72,241,0.299,360,755,0.477,0.47,181,218,0.83,56,271,327,462,62,9,2.48,0.33,186,167,1117
23495,2015,Reggie Williams,SF,,,,,28,SAS,20,0,105,10.5,0.454,0.487,0.103,5.5,12.7,9.2,14.4,0.5,0,4.7,18.5,,0.1,0.1,0.2,0.083,,-0.5,-2.2,-2.7,0,15,39,0.385,3,19,0.158,12,20,0.6,0.423,4,4,1,5,12,17,10,1,0,5,0.5,2,12,37
23157,2015,Richard Jefferson,SF,197.5,13,104.85,26.88030764,34,DAL,74,18,1244,11.3,0.577,0.478,0.352,2.2,14,8.1,7,1.3,0.7,12.2,15.3,,1.4,0.9,2.3,0.088,,-0.2,-0.5,-0.7,0.4,144,324,0.444,66,155,0.426,78,169,0.462,0.546,78,114,0.684,25,158,183,61,32,11,1.17,0.62,52,115,432
23205,2015,Ricky Ledo,SG,,,,,22,TOT,17,0,244,6.3,0.426,0.281,0.229,7.4,9.7,8.5,13,1.3,0.3,19.7,24.8,,-0.6,0,-0.6,-0.112,,-4.9,-3,-7.9,-0.4,32,96,0.333,10,27,0.37,22,69,0.319,0.385,16,22,0.727,16,20,36,19,6,1,0.73,0.23,26,21,90
23375,2015,Ricky Rubio,PG,197.5,1,87.75,22.49639481,24,MIN,22,22,692,15.2,0.452,0.233,0.324,3,18.1,10.3,43.5,2.8,0.1,20.4,20,,0.1,0.4,0.5,0.033,,0.1,-0.5,-0.5,0.3,78,219,0.356,13,51,0.255,65,168,0.387,0.386,57,71,0.803,19,106,125,193,38,1,3.02,0.59,64,59,226
23142,2015,Robbie Hummel,SF,200,1,96.75,24.1875,25,MIN,45,4,742,9.7,0.536,0.297,0.169,4.6,16.4,10.3,5.6,1.1,1,8.9,12.1,,0.7,0.1,0.8,0.05,,-1.8,-1.6,-3.5,-0.3,79,172,0.459,16,51,0.314,63,121,0.521,0.506,24,29,0.828,31,103,134,27,16,9,1.5,0.89,18,86,198
22991,2015,Robert Covington,SF,202.5,1,96.75,23.59396433,24,PHI,70,49,1956,14.7,0.554,0.59,0.287,3.4,14.6,8.8,9.8,2.5,1.3,13.1,21.8,,1.6,2.3,4,0.097,,0.6,-0.5,0.2,1.1,299,756,0.396,167,446,0.374,132,310,0.426,0.506,178,217,0.82,65,251,316,105,97,31,0.82,0.76,128,189,943
23378,2015,Robert Sacre,C,,,,,25,LAL,67,18,1133,10.9,0.449,0.003,0.268,8.4,14.6,11.4,7.4,1.3,3.1,9.5,14.8,,0.3,0.6,0.8,0.035,,-3.3,0.4,-2.8,-0.2,126,306,0.412,0,1,0,126,305,0.413,0.412,55,82,0.671,89,144,233,55,28,43,1.53,0.78,36,121,307
23219,2015,Robin Lopez,C,210,6,114.75,26.02040816,26,POR,59,59,1638,16.2,0.574,0.002,0.291,12.7,13.1,12.9,5.1,0.5,3.7,12.9,15.5,,3.2,1.9,5.1,0.15,,0.1,2,2.1,1.7,234,437,0.535,0,1,0,234,436,0.537,0.535,98,127,0.772,190,204,394,55,16,84,0.75,0.22,73,122,566
23138,2015,Rodney Hood,SG,200,R,92.7,23.175,22,UTA,50,21,1064,12.3,0.529,0.455,0.214,1,11.7,6.4,13.2,1.5,0.9,9.9,19.6,,1.3,0.9,2.2,0.098,,0.2,-1.3,-1.1,0.2,155,374,0.414,62,170,0.365,93,204,0.456,0.497,61,80,0.763,9,108,117,83,30,12,1.84,0.67,45,119,433
23428,2015,Rodney Stuckey,PG,192.5,7,94.5,25.50177096,28,IND,71,36,1874,15.4,0.528,0.187,0.286,2.1,12.4,7.3,20.2,1.5,0.4,12.2,23.4,,1.9,2.2,4,0.103,,0.2,-0.3,-0.1,0.9,332,754,0.44,55,141,0.39,277,613,0.452,0.477,177,216,0.819,36,212,248,219,56,10,1.86,0.48,118,131,896
23338,2015,Ronnie Price,PG,185,9,85.5,24.9817385,31,LAL,43,20,982,10.2,0.455,0.489,0.202,2.1,5.8,3.9,24.4,3.5,0.3,17.6,13.4,,0.2,0.6,0.7,0.036,,-1,-1,-2,0,77,223,0.345,31,109,0.284,46,114,0.404,0.415,36,45,0.8,19,50,69,165,67,4,3.17,1.29,52,118,221
23455,2015,Ronny Turiaf,C,,,,,32,MIN,2,0,19,4.3,,,,0,6.2,3,14,0,0,,0,,0,0,0,0.009,,-5.6,-2.1,-7.7,0,0,0,,0,0,,0,0,,,0,0,,0,1,1,2,0,0,0,0,0,0,0
23128,2015,Roy Hibbert,C,215,6,121.5,26.2844781,28,IND,76,76,1926,15.4,0.501,0.003,0.287,9,21.9,15.5,7.4,0.5,5.1,11.8,21.3,,1,3.2,4.2,0.105,,-3.1,2.1,-1,0.5,317,710,0.446,0,2,0,317,708,0.448,0.446,168,204,0.824,156,384,540,84,18,125,0.79,0.17,107,216,802
23075,2015,Rudy Gay,SF,200,8,103.5,25.875,28,SAC,68,67,2408,19.7,0.556,0.197,0.352,4.8,13.7,9.4,19,1.5,1.3,12.4,27,,4.8,1.3,6.1,0.122,,2.8,-0.7,2.1,2.5,508,1116,0.455,79,220,0.359,429,896,0.479,0.491,337,393,0.858,98,301,399,250,71,41,1.37,0.39,183,157,1432
23082,2015,Rudy Gobert,C,212.5,1,110.25,24.41522491,22,UTA,82,37,2158,21.6,0.627,0.005,0.639,14.3,27.2,20.7,8.2,1.6,7,16.9,14,,5,4.3,9.3,0.206,,0.7,5.1,5.8,4.3,258,427,0.604,0,2,0,258,425,0.607,0.604,170,273,0.623,265,510,775,109,64,189,0.98,0.58,111,175,686
23414,2015,Russ Smith,PG,180,R,74.25,22.91666667,23,TOT,12,0,65,5.2,0.488,0.44,0.52,1.8,8.7,5.3,19.4,2.4,0,28.1,30.1,,-0.2,0.1,-0.1,-0.094,,-5.6,-2.5,-8,-0.1,8,25,0.32,2,11,0.182,6,14,0.429,0.36,12,13,0.923,1,5,6,8,3,0,0.67,0.25,12,13,30
23480,2015,Russell Westbrook,PG,,,,,26,OKC,67,67,2302,29.1,0.536,0.196,0.445,5.9,16.7,11.4,47,3,0.5,14.3,38.4,,7.5,3.2,10.6,0.222,,8.8,2.2,11,7.6,627,1471,0.426,86,288,0.299,541,1183,0.457,0.455,546,654,0.835,124,364,488,574,140,14,1.96,0.48,293,184,1886
22885,2015,Ryan Anderson,PF,205,6,108,25.6989887,26,NOP,61,5,1675,15.6,0.524,0.492,0.207,7.3,12.7,10,5.4,1,0.9,7.2,23.4,,2.6,0.9,3.5,0.1,,2,-3.1,-1.1,0.4,291,729,0.399,122,359,0.34,169,370,0.457,0.483,129,151,0.854,108,187,295,55,33,20,0.89,0.53,62,113,833
23137,2015,Ryan Hollins,C,210,8,108,24.48979592,30,SAC,46,9,441,13.1,0.648,0,0.659,9.6,16.6,13.2,5,0.7,3.4,19.1,13.1,,0.7,0.3,1,0.104,,-1.4,0,-1.4,0.1,53,82,0.646,0,0,,53,82,0.646,0.646,31,54,0.574,36,67,103,14,6,19,0.56,0.24,25,65,137
23188,2015,Ryan Kelly,PF,207.5,1,103.5,24.03832196,23,LAL,52,34,1233,8.6,0.473,0.434,0.307,1.1,12.4,6.5,10.9,1.2,1.6,9.5,14,,0.4,0.3,0.7,0.027,,-2.1,-0.8,-2.8,-0.3,104,309,0.337,45,134,0.336,59,175,0.337,0.409,79,95,0.832,13,133,146,92,30,24,2.49,0.81,37,118,332
23001,2015,Samuel Dalembert,C,207.5,12,114.75,26.65118305,33,NYK,32,21,544,11.8,0.461,0,0.154,10.9,25.1,17.8,8.6,1.4,6.3,21.9,15,,-0.4,0.7,0.3,0.023,,-5.2,3,-2.2,0,57,130,0.438,0,0,,57,130,0.438,0.438,14,20,0.7,53,115,168,29,14,41,0.74,0.36,39,70,128
23190,2015,Sean Kilpatrick,SG,212.5,1,112.95,25.01314879,25,MIN,4,0,72,10,0.506,0.65,0.2,1.5,8.2,4.8,8.5,2.1,0,8.4,14.6,,0.1,0,0.1,0.033,,-0.7,-3,-3.8,0,7,20,0.35,4,13,0.308,3,7,0.429,0.45,4,4,1,1,5,6,4,3,0,1.2,0.4,2,3,22
23433,2015,Sebastian Telfair,PG,,,,,29,OKC,16,1,327,11.4,0.479,0.48,0.272,0.7,9,4.9,20.8,1.5,0,11.4,20.8,,0.2,0.2,0.4,0.063,,-0.5,-2.9,-3.4,-0.1,46,125,0.368,18,60,0.3,28,65,0.431,0.44,24,34,0.706,2,28,30,45,10,0,2.5,0.56,18,29,134
23144,2015,Serge Ibaka,PF,205,5,105.75,25.1635931,25,OKC,64,64,2116,16.6,0.549,0.261,0.14,7,18.1,12.6,4.2,0.7,5.8,10.4,18.9,,2.9,2.7,5.6,0.127,,-0.5,1.3,0.8,1.5,374,786,0.476,77,205,0.376,297,581,0.511,0.525,92,110,0.836,135,364,499,55,30,155,0.57,0.31,97,194,917
23187,2015,Sergey Karasev,SG,197.5,1,93.6,23.99615446,21,BRK,33,16,555,10.5,0.508,0.403,0.284,4.5,8.9,6.7,12.3,2.1,0.1,13.7,14.4,,0.3,0.4,0.7,0.061,,-0.7,-0.5,-1.2,0.1,54,134,0.403,16,54,0.296,38,80,0.475,0.463,29,38,0.763,22,44,66,46,23,1,1.92,0.96,24,45,153
22999,2015,Seth Curry,PG,185,1,83.25,24.32432432,24,PHO,2,0,8,-11.4,0,0.333,0,0,27.7,13.7,15.6,0,0,0,16.5,,-0.1,0,0,-0.298,,-14.3,-1.6,-15.9,0,0,3,0,0,1,0,0,2,0,0,0,0,,0,2,2,1,0,0,0,0,0,2,0
23278,2015,Shabazz Muhammad,SG,195,1,100.35,26.39053254,22,MIN,38,13,866,19.9,0.556,0.128,0.365,8.1,12.4,10.2,9.6,1.1,0.6,7.1,25.3,,2.1,-0.1,2,0.11,,2,-3.8,-1.8,0,194,397,0.489,20,51,0.392,174,346,0.503,0.514,104,145,0.717,63,91,154,44,18,7,1.26,0.51,35,49,512
23283,2015,Shabazz Napier,PG,,,,,23,MIA,51,10,1012,9.3,0.517,0.518,0.246,2.1,11.2,6.7,19.9,2.1,0.3,24.3,15.5,,-0.3,0.8,0.5,0.024,,-2,-0.6,-2.6,-0.2,87,228,0.382,43,118,0.364,44,110,0.4,0.476,44,56,0.786,17,96,113,130,40,4,1.61,0.49,81,76,261
23201,2015,Shane Larkin,PG,177.5,1,78.75,24.99504067,22,NYK,76,22,1865,10.9,0.504,0.269,0.181,1.7,9.4,5.4,19.4,2.6,0.4,15.1,13.6,,0.8,0.9,1.7,0.045,,-1.6,-0.7,-2.4,-0.2,187,432,0.433,35,116,0.302,152,316,0.481,0.473,61,78,0.782,29,147,176,226,93,9,2.72,1.12,83,150,470
22943,2015,Shannon Brown,SG,190,2,87.75,24.30747922,29,MIA,5,2,89,4.4,0.482,0.368,0.211,0,1.3,0.7,5.2,2.4,0,16.2,13.1,,-0.1,0,0,-0.016,,-4.2,-1.9,-6.1,-0.1,7,19,0.368,3,7,0.429,4,12,0.333,0.447,3,4,0.75,0,1,1,3,4,0,1.43,0.43,4,8,20
23217,2015,Shaun Livingston,PG,197.5,9,86.4,22.15029643,29,GSW,78,2,1468,12.9,0.529,0.005,0.23,3.3,10,6.7,24.2,1.6,1,19,15.9,,1.5,1.8,3.3,0.107,,-2.1,0.4,-1.7,0.1,198,396,0.5,0,2,0,198,394,0.503,0.5,65,91,0.714,43,140,183,259,49,20,2.54,0.48,102,110,461
23348,2015,Shavlik Randolph,PF,,,,,31,TOT,21,0,126,7.2,0.298,0.143,0.343,13.8,19.3,16.5,4.4,2,1.8,6.9,15.1,,-0.2,0.2,0,-0.004,,-5.8,0,-5.8,-0.1,9,35,0.257,0,5,0,9,30,0.3,0.257,6,12,0.5,16,22,38,4,5,3,0.57,0.71,3,16,24
23227,2015,Shawn Marion,SF,197.5,15,99,25.38054799,36,CLE,57,24,1101,11,0.489,0.172,0.127,6.8,14.2,10.5,6.9,1.3,1.9,10.5,12.9,,0.8,0.9,1.7,0.074,,-2,0.7,-1.3,0.2,119,267,0.446,12,46,0.261,107,221,0.484,0.468,26,34,0.765,64,138,202,51,27,27,1.55,0.82,33,58,276
23496,2015,Shawne Williams,SF,207.5,R,112.5,26.12861083,28,TOT,63,22,1087,10.5,0.537,0.593,0.133,3.9,14,9,6.5,1.2,1.6,8.6,14.9,,1.1,0.8,1.9,0.084,,-0.2,-0.8,-1,0.3,121,300,0.403,64,178,0.36,57,122,0.467,0.51,35,40,0.875,36,130,166,44,25,21,1.47,0.83,30,135,341
23482,2015,Shayne Whittington,PF,,,,,23,IND,20,0,108,20,0.547,0.143,0.548,10.3,19.3,14.8,9.6,2.4,1.5,8.8,23.9,,0.3,0.2,0.4,0.2,,0.5,0,0.5,0.1,19,42,0.452,1,6,0.167,18,36,0.5,0.464,18,23,0.783,10,19,29,6,5,2,1.2,1,5,18,57
23224,2015,Shelvin Mack,PG,187.5,3,91.35,25.984,24,ATL,55,0,833,13.2,0.489,0.435,0.106,1.1,9.5,5.4,28.6,1.8,0.2,13.8,19.5,,0.5,0.8,1.3,0.075,,-0.9,-2.2,-3.1,-0.2,117,292,0.401,40,127,0.315,77,165,0.467,0.469,25,31,0.806,8,71,79,155,30,2,3.16,0.61,49,32,299
22919,2015,Sim Bhullar,C,222.5,R,162,32.72314102,22,SAC,3,0,3,44.3,0.5,0,0,0,36.5,18.9,78.5,0,26.3,0,29.4,,0,0,0,0.389,,9.4,17.1,26.6,0,1,2,0.5,0,0,,1,2,0.5,0.5,0,0,,0,1,1,1,0,1,0,0,0,0,2
23133,2015,Solomon Hill,SF,197.5,1,101.25,25.95737863,23,IND,82,78,2381,10.2,0.507,0.328,0.304,3.3,11.2,7.3,11.9,1.4,0.6,13.8,15.9,,0.9,2.6,3.5,0.072,,-1.1,0.8,-0.3,1,251,634,0.396,68,208,0.327,183,426,0.43,0.45,159,193,0.824,70,244,314,184,66,18,1.6,0.57,115,177,729
23025,2015,Spencer Dinwiddie,PG,195,R,90,23.66863905,21,DET,34,1,455,10.2,0.394,0.385,0.201,0.9,10.9,5.7,34.9,2.2,1,15.2,21.1,,-0.3,0.4,0.1,0.009,,-2.6,-1.5,-4.2,-0.2,51,169,0.302,12,65,0.185,39,104,0.375,0.337,31,34,0.912,4,44,48,104,19,6,3.15,0.58,33,53,145
23121,2015,Spencer Hawes,PF,212.5,7,110.25,24.41522491,26,LAC,73,15,1274,9.8,0.478,0.424,0.164,2.7,19.7,11.4,10,1,3.4,12.1,17.9,,-0.3,1.5,1.2,0.044,,-2.9,1,-1.9,0,163,415,0.393,55,176,0.313,108,239,0.452,0.459,44,68,0.647,30,228,258,88,24,53,1.44,0.39,61,173,425
23000,2015,Stephen Curry,PG,187.5,5,85.5,24.32,26,GSW,80,80,2613,28,0.638,0.482,0.251,2.4,11.4,7,38.6,3,0.5,14.3,28.9,,11.5,4.1,15.7,0.288,,9.6,0.3,9.9,7.9,653,1341,0.487,286,646,0.443,367,695,0.528,0.594,308,337,0.914,56,285,341,619,163,16,2.49,0.66,249,158,1900
22925,2015,Steve Blake,PG,187.5,11,77.4,22.016,34,POR,81,0,1529,9.5,0.507,0.67,0.125,1.1,8.3,4.8,26.2,1.4,0.2,23.2,13.2,,0.7,1.4,2.1,0.066,,-1.2,-0.9,-2.1,0,122,327,0.373,77,219,0.352,45,108,0.417,0.491,29,41,0.707,16,121,137,288,41,5,2.77,0.39,104,118,350
23295,2015,Steve Novak,SF-PF,205,8,101.25,24.0928019,31,TOT,35,0,197,8.6,0.554,0.857,0.036,1.1,11.4,6.3,8.6,0,0.8,8.1,14.1,,0.2,0.1,0.3,0.075,,-0.2,-3.2,-3.4,-0.1,22,56,0.393,19,48,0.396,3,8,0.375,0.563,0,2,0,2,20,22,11,0,2,2.2,0,5,23,63
